key,mode,direction,target,magnitude_cm,realised_mm_mean,realised_mm_max,peak_rel_err_median,peak_rel_err_p90,channel_rel_err_median,channel_rel_err_p90,rdm_median,rdm_p90,lnmag_median,abs_lnmag_p90,d_asymmetry_median,d_asymmetry_p90,d_asymmetry_max,loc_err_median_mm,loc_err_p90_mm,loc_err_mean_mm
single|Fp1|45|0.938,single,45deg,Fp1,0.938,0.49226628350501606,9.353059386595305,0.011845744034284742,0.06168899305506911,0.011845744034284742,0.06168899305506911,0.006871539530255026,0.03534326551531154,-0.000604432592214703,0.008057941850063822,0.0015817822190831304,0.02142876887141483,1.1284247887156666,0.0,0.0,0.05245151317099426
single|Fp1|45|1.5,single,45deg,Fp1,1.5,0.7796313312756693,14.812995294237718,0.018592203334916298,0.09460540682559943,0.018592203334916298,0.09460540682559943,0.010803363019384752,0.05458021907934345,-0.00096010696661899,0.012014972957868335,0.0024742848977311327,0.033462259369358205,1.620394317847908,0.0,0.0,0.26042699081874315
single|Fp1|45|2.0,single,45deg,Fp1,2.0,1.0116359738532716,19.22108350321216,0.023858597610082743,0.12027078071047517,0.023858597610082743,0.12027078071047517,0.013830171198810371,0.0690604681531896,-0.0012086943408185764,0.014971285289208384,0.0031752803740922875,0.04279621535311925,1.7917222250149396,0.0,0.0,0.4297039728637603
single|Fp1|90|0.25,single,90deg,Fp1,0.25,0.13157894736842096,2.4999999999999982,0.004273463631959533,0.013796948919652208,0.004273463631959533,0.013796948919652208,0.0024735065610042794,0.007327237966615946,-0.0002980097854724284,0.001789578476221003,0.0004860045165317739,0.005977526079030242,0.44748849717004757,0.0,0.0,0.0
single|Fp1|90|0.5,single,90deg,Fp1,0.5,0.26310878868585563,4.999066985031257,0.008463746430029222,0.026937005912054078,0.008463746430029222,0.026937005912054078,0.004900780070531396,0.014338591892601053,-0.0005893184658793914,0.0034690897060655358,0.0009590055765278521,0.011758934297389785,0.9983158011253292,0.0,0.0,0.0
single|Fp1|90|0.855,single,90deg,Fp1,0.855,0.44981463216048495,8.546478011049214,0.014223629944738117,0.044402136006070465,0.014223629944738117,0.044402136006070465,0.008211223112367994,0.023559210020819298,-0.0009958045936393984,0.005624584488313349,0.0016050144334049665,0.019566192621781865,1.7098809113484856,0.0,0.0,0.01581471277438069
single|Fp1|90|0.938,single,90deg,Fp1,0.938,0.4934710679339908,9.375950290745825,0.015570422246128326,0.04856478932850839,0.015570422246128326,0.04856478932850839,0.008994610652155899,0.02580973220179209,-0.0010890944139731909,0.006156650403452955,0.001755281465271985,0.021381519361507062,1.8762463612473215,0.0,0.0,0.024165101500150533
single|Fp1|90|1.5,single,90deg,Fp1,1.5,0.7839513946201206,14.895076497782291,0.02467859293766701,0.07552370343028791,0.02467859293766701,0.07552370343028791,0.014244219624574197,0.03974454002219323,-0.001728342349879433,0.009486525623538881,0.002766215799629518,0.03359970945529092,1.5266297200439882,0.0,0.0,0.07389993032821059
single|Fp1|90|2.0,single,90deg,Fp1,2.0,1.0126189128994607,19.23975934508975,0.031785495664827315,0.09639868227449264,0.031785495664827315,0.09639868227449264,0.018402030602846377,0.050514518792996815,-0.0022218362047920735,0.01196396256740224,0.0035668755969265054,0.04315436575277687,1.7636464587121552,0.0,0.0,0.129667951421777
single|Fp1|135|0.25,single,135deg,Fp1,0.25,0.13157894736842116,2.500000000000002,0.004448960360814051,0.013335268551260668,0.004448960360814051,0.013335268551260668,0.0025007467373794733,0.007599182400579401,-0.00020782688160218027,0.0016121921067436538,0.0005322185192888629,0.005978443284547434,0.39806746009073957,0.0,0.0,0.0
single|Fp1|135|0.5,single,135deg,Fp1,0.5,0.2631578947368422,5.000000000000002,0.008897932479811086,0.026670495578362298,0.008897932479811086,0.026670495578362298,0.0050034358128162515,0.015229761470643161,-0.0004088724862772687,0.003204080335120476,0.0010639230254565757,0.011927392632090417,0.9296807366696508,0.0,0.0,0.0
single|Fp1|135|0.855,single,135deg,Fp1,0.855,0.44958443768358075,8.542104315988034,0.015513575162003442,0.04533728555528758,0.015513575162003442,0.04533728555528758,0.008722325614060587,0.02593814430089243,-0.0007187950613498728,0.005502287052568827,0.0018468959596310217,0.020609584139644047,1.6414495716263935,0.0,0.0,0.020314540531634312
single|Fp1|135|0.938,single,135deg,Fp1,0.938,0.49313876669370155,9.36963656718033,0.017100057252059618,0.049630412818876785,0.017100057252059618,0.049630412818876785,0.009607971984948137,0.028383546462752925,-0.000793622355885963,0.0060279480698461115,0.0020326986308873557,0.022553080414031354,1.802404213625561,0.0,0.0,0.020314540531634312
single|Fp1|135|1.5,single,135deg,Fp1,1.5,0.7881522968715893,14.974893640560197,0.027910175292626557,0.07851805701753185,0.027910175292626557,0.07851805701753185,0.015775032198205606,0.04505221986710108,-0.0013103838380861532,0.009389545444934713,0.0033104664955528594,0.036533518401336285,1.449835890884309,0.0,0.0,0.1265461010609663
single|Fp1|135|2.0,single,135deg,Fp1,2.0,1.0462157695661833,19.878099621757485,0.037824795339131745,0.1037828002425958,0.037824795339131745,0.1037828002425958,0.02135189401963679,0.059725146053188606,-0.0017770859112127436,0.012593204833860982,0.0044646140117980335,0.04899725433407229,1.7668581029612538,0.0,0.0,0.24911415978609783
single|Fp1|180|0.25,single,180deg,Fp1,0.25,0.13157894736842085,2.499999999999996,0.0033024971865072625,0.0166417437030875,0.0033024971865072625,0.0166417437030875,0.001882059984736451,0.009436244313699008,-1.9467215742157905e-05,0.0023533109101816943,0.00047354895946913333,0.0054743541670909945,0.26692507359143214,0.0,0.0,0.0
single|Fp1|180|0.5,single,180deg,Fp1,0.5,0.2625664529622755,4.988762606283234,0.006810844186858177,0.0348644921485999,0.006810844186858177,0.0348644921485999,0.0038861050804398604,0.01963076838242941,-3.71653056337186e-05,0.004955466078669536,0.0009757556039443338,0.011364055916068407,0.4348475368665653,0.0,0.0,0.008816664895837817
single|Fp1|180|0.855,single,180deg,Fp1,0.855,0.4478000409636614,8.508200778309567,0.011791064687398066,0.05953936367120212,0.011791064687398066,0.05953936367120212,0.0067390310285068075,0.0336477109897088,-6.304589389955002e-05,0.008640375370821969,0.001689089593561073,0.019562416039565766,0.626726063605471,0.0,0.0,0.023589782027358765
single|Fp1|180|0.938,single,180deg,Fp1,0.938,0.4911490583284382,9.331832108240325,0.012964587143062959,0.06495787972145561,0.012964587143062959,0.06495787972145561,0.0074194966581761146,0.036696357747901566,-7.397520889283846e-05,0.0093919295825159,0.0018551292686627696,0.021402623220488692,0.6987957847435264,0.0,0.0,0.07090931559250728
single|Fp1|180|1.5,single,180deg,Fp1,1.5,0.7813244887251369,14.845165285777602,0.02128760837960992,0.1031313569394823,0.02128760837960992,0.1031313569394823,0.012186075779487982,0.05796639452748494,-0.00015368004083723944,0.01501017254860585,0.0030297575745383692,0.03433099921710547,1.20381858771661,0.0,0.0,0.34669517871492816
single|Fp1|180|2.0,single,180deg,Fp1,2.0,1.026891916421923,19.510946412016537,0.028587444973038827,0.13345754594833226,0.028587444973038827,0.13345754594833226,0.0162807493063293,0.07455892454687867,-0.00026695784716497875,0.01942868768800637,0.0040311423820524606,0.04496270893407673,1.6786868221896643,0.0,0.0,0.6416590779774017
single|Fp1|225|0.25,single,225deg,Fp1,0.25,0.1315783127653682,2.4999879425419955,0.003230816179849315,0.01728380271732751,0.003230816179849315,0.01728380271732751,0.0018800303347491268,0.009810337452514906,0.00016725923204135153,0.0023546340217563385,0.00043380842558474186,0.005866126734157817,0.4705227009964892,0.0,0.0,0.0
single|Fp1|225|0.5,single,225deg,Fp1,0.5,0.2628867201048059,4.994847681991312,0.0065503114600044925,0.03586097625588172,0.0065503114600044925,0.03586097625588172,0.00381931637753925,0.01996283342288216,0.0003245761937648618,0.004955181581972264,0.0008862782189363316,0.011916131235164468,0.6306731618559958,0.0,0.0,0.0
single|Fp1|225|0.855,single,225deg,Fp1,0.855,0.4495190568571563,8.54086208028597,0.011260663732834665,0.06162403358332703,0.011260663732834665,0.06162403358332703,0.006558056093061664,0.034220814989060364,0.0005320055176106613,0.00869706193107195,0.001522870252020525,0.020193720532051422,0.8200770325613636,0.0,0.0,0.036855156978165
single|Fp1|225|0.938,single,225deg,Fp1,0.938,0.49315491718615867,9.369943426537015,0.012365236490614537,0.0677556076085519,0.012365236490614537,0.0677556076085519,0.007189670021083576,0.03762797212508149,0.0005813604121726655,0.00963081431070924,0.0016723040191523042,0.02213229385026414,0.7303818751732665,0.0,0.0,0.06209295760725297
single|Fp1|225|1.5,single,225deg,Fp1,1.5,0.7869551463651961,14.952147780938727,0.01984876271601387,0.10892854551926237,0.01984876271601387,0.10892854551926237,0.011487627844705946,0.0601792073479046,0.0008918857921849661,0.016185872841246094,0.0026824497928759905,0.034827713904411715,0.891245436298617,0.0,0.0,0.23887214819341865
single|Fp1|225|2.0,single,225deg,Fp1,2.0,1.0454189169607688,19.862959422254608,0.02613246749809634,0.14558681637433246,0.02613246749809634,0.14558681637433246,0.015108247670841703,0.07844000006107468,0.0011401823475280836,0.021944743849001153,0.003539586383303428,0.04546925860464528,1.3811265788971827,0.0,0.0,0.37742176555606705
single|Fp1|270|0.25,single,270deg,Fp1,0.25,0.1314918214683388,2.4983446078984373,0.0042104856768317425,0.013525737908107799,0.0042104856768317425,0.013525737908107799,0.002435667188508288,0.007205822409241505,0.0003000753616024153,0.0018050071180695094,0.00047905210892534855,0.005838505143289703,0.5669230128119493,0.0,0.0,0.0
single|Fp1|270|0.5,single,270deg,Fp1,0.5,0.26291071546610373,4.995303593855971,0.008158208320268742,0.026453685110595516,0.008158208320268742,0.026453685110595516,0.0047291685364079065,0.013997868940394736,0.0005757539117973521,0.0035103943686762428,0.000931317725271566,0.01131432234480315,1.1773134224946704,0.0,0.0,0.0
single|Fp1|270|0.855,single,270deg,Fp1,0.855,0.4491328247520142,8.53352367028827,0.013608860853532443,0.045420355991940144,0.013608860853532443,0.045420355991940144,0.007924982821839576,0.024162086246778014,0.0009528853498714131,0.006109859091737377,0.0015621791429458742,0.019042089081314537,1.9473192725186284,0.0,0.0,0.007539833467654838
single|Fp1|270|0.938,single,270deg,Fp1,0.938,0.4927117977714641,9.361524157657819,0.014897967845439168,0.049912192758087275,0.014897967845439168,0.049912192758087275,0.008653338051655718,0.026487094976594776,0.001042322848599018,0.006690898161529721,0.0017099996591625755,0.0208436608661094,1.7951747544357608,0.0,0.0,0.010220862451321392
single|Fp1|270|1.5,single,270deg,Fp1,1.5,0.7866845659696754,14.947006753423834,0.023027014896000404,0.07933511272399213,0.023027014896000404,0.07933511272399213,0.013409591775041375,0.04216892483570485,0.0015681237741351985,0.010635194474605399,0.0026622949362441056,0.03248831183539355,1.38707268591082,0.0,0.0,0.09112188622476278
single|Fp1|270|2.0,single,270deg,Fp1,2.0,1.0510071032482795,19.969134961717312,0.030080449349834372,0.10423857045408128,0.030080449349834372,0.10423857045408128,0.017460622201699492,0.055539573318277316,0.0019918892614556646,0.014391402079856595,0.00348489304916344,0.042400597996775244,1.359900627911848,0.0,0.0,0.23129491133533414
single|Fp1|315|0.25,single,315deg,Fp1,0.25,0.13112717481180236,2.4914163214242446,0.004248843533002601,0.013487725918723175,0.004248843533002601,0.013487725918723175,0.0023853648465734364,0.007697898074063731,0.00018766095794352564,0.0016229441248316108,0.0005155858962199913,0.005844816228735793,0.6696923105095643,0.0,0.0,0.0
single|Fp1|315|0.5,single,315deg,Fp1,0.5,0.2621006254781563,4.97991188408497,0.00833050752431527,0.027236979810206716,0.00833050752431527,0.027236979810206716,0.004682965899373198,0.015569850983869012,0.00036093479143537604,0.0032379508209199113,0.001019002769684682,0.011542695148153037,1.3998936769336114,0.0,0.0,0.007539833467654838
single|Fp1|315|0.855,single,315deg,Fp1,0.855,0.44832587862534407,8.518191693881537,0.014140980292318174,0.04680098832025012,0.014140980292318174,0.04680098832025012,0.007914643204268514,0.026950585770225452,0.0006002213325169941,0.005612532512052835,0.001727154400597175,0.01977870675287251,1.6688159494556911,0.0,0.0,0.03072898013730766
single|Fp1|315|0.938,single,315deg,Fp1,0.938,0.48538097282465253,9.222238483668399,0.015275679064462411,0.051177787891924294,0.015275679064462411,0.051177787891924294,0.00855326701906553,0.029528517925313812,0.0006429170708325696,0.006167493792906787,0.0018715859782098554,0.021394358370271573,1.5748914305093271,0.0,0.0,0.03695721492443629
single|Fp1|315|1.5,single,315deg,Fp1,1.5,0.768715114106007,14.605587168014132,0.023927839618948413,0.08478417117703772,0.023927839618948413,0.08478417117703772,0.013538248510807514,0.04817467109109991,0.0009924836398324962,0.010192597535198206,0.002948032455732552,0.03404693004506142,1.2711234272526384,0.0,0.0,0.13965294084059898
single|Fp1|315|2.0,single,315deg,Fp1,2.0,1.020236045367275,19.384484861978226,0.03145552512160331,0.11503814238231608,0.03145552512160331,0.11503814238231608,0.017813922015922724,0.06602164088982716,0.0012881489603832016,0.013796716237079485,0.0039103702254637,0.04518003169236473,1.1915441930485886,0.0,0.0,0.34440996214931147
single|Fp2|0|0.25,single,0deg,Fp2,0.25,0.13098558339219968,2.4887260844517938,0.002980297104901628,0.016142882028913546,0.002980297104901628,0.016142882028913546,0.0017127063790919714,0.0090908763399881,-1.6142825859259487e-05,0.002238988945935948,0.00043945265940058265,0.005179770365219438,0.20300790524228074,0.0,0.0,0.0
single|Fp2|0|0.5,single,0deg,Fp2,0.5,0.25970547515510134,4.9344040279469255,0.006040352425558997,0.0334295626922462,0.006040352425558997,0.0334295626922462,0.00342258982543274,0.018923512590336082,-4.700421275964836e-05,0.004605721198281835,0.0008772913862101772,0.010661973982211782,0.3875431736666989,0.0,0.0,0.0036897578470215385
single|Fp2|0|0.855,single,0deg,Fp2,0.855,0.4372234512048156,8.307245572891496,0.010243633339701788,0.05740551389560481,0.010243633339701788,0.05740551389560481,0.005810270956100377,0.03292501878702025,-8.437735889460179e-05,0.007807275457491017,0.001485012889181292,0.01826176443105494,0.6176117645787431,0.0,0.0,0.03369606934923659
single|Fp2|0|0.938,single,0deg,Fp2,0.938,0.47903368607739677,9.101640035470538,0.011193311624124833,0.06288241506886505,0.011193311624124833,0.06288241506886505,0.006350500110671744,0.03599631583436523,-9.682781395456972e-05,0.008507630663521662,0.0016226842401617751,0.01995475259620466,0.6865377193458619,0.0,0.0,0.05812981259589397
single|Fp2|0|1.5,single,0deg,Fp2,1.5,0.7535509123369277,14.317467334401627,0.017422380373217618,0.09949814991377531,0.017422380373217618,0.09949814991377531,0.00992172980556479,0.05655798865223242,-0.00017466312972119004,0.012983202092537885,0.0025269843869109854,0.03134863861861201,1.1318893028352373,0.0,0.0,0.21189090253546983
single|Fp2|0|2.0,single,0deg,Fp2,2.0,0.9828500908828385,18.674151726773932,0.022694592020412935,0.13221793435159962,0.022694592020412935,0.13221793435159962,0.013075175748982206,0.07561458492063641,-0.00025680301981245566,0.0168657597069644,0.003325674897385115,0.041583763131214535,1.2509828806203336,0.0,0.0,0.461864597806225
single|Fp2|45|0.25,single,45deg,Fp2,0.25,0.1307271407735864,2.4838156746981417,0.004084800000911563,0.013575595509995703,0.004084800000911563,0.013575595509995703,0.0022883044980810978,0.0077166094487228325,0.00016749557469042682,0.0016640237566858086,0.0005017216247670264,0.005607778568963717,0.580374232608608,0.0,0.0,0.0
single|Fp2|45|0.5,single,45deg,Fp2,0.5,0.260585395463289,4.951122513802491,0.007939734388286362,0.02824089754519219,0.007939734388286362,0.02824089754519219,0.004444847989698696,0.01599859547110388,0.00030783655035161847,0.003491049408151042,0.0009917553069342944,0.01121222807504056,1.0045586624788243,0.0,0.0,0.0
single|Fp2|45|0.855,single,45deg,Fp2,0.855,0.4452744463515777,8.460214480679976,0.013430399226276268,0.04982654224072988,0.013430399226276268,0.04982654224072988,0.007538529560614475,0.027696166809241474,0.0005157102871991907,0.006164553333737304,0.0016928116229964346,0.019273182687862433,1.627325633248048,0.0,0.0,0.040762667984898686
single|Fp2|45|0.938,single,45deg,Fp2,0.938,0.4884684106578666,9.280899802499466,0.014709663974415779,0.05477808225920429,0.014709663974415779,0.05477808225920429,0.008268652170621778,0.0303740336569688,0.000564363147797089,0.006748278671779632,0.0018550299257598449,0.021151577398635026,1.772930647272852,0.0,0.0,0.040762667984898686
single|Fp2|45|1.5,single,45deg,Fp2,1.5,0.7682389339064042,14.59653974422168,0.023149962643165323,0.09026021754853454,0.023149962643165323,0.09026021754853454,0.012975990036858856,0.050111611917241644,0.0008579053560257817,0.01105906045452208,0.0029277613454667395,0.034000685877250095,1.7051978504497143,0.0,0.0,0.13128554112981272
single|Fp2|45|2.0,single,45deg,Fp2,2.0,1.0152407096587237,19.28957348351575,0.030536651648189778,0.12149335649349487,0.030536651648189778,0.12149335649349487,0.01718692553516775,0.06762183259391209,0.0011261331166035325,0.014797971233139974,0.00386399049976191,0.045225313733021785,1.4915472390675628,0.0,0.0,0.3074412060871101
single|Fp2|90|0.25,single,90deg,Fp2,0.25,0.13157704519301588,2.499963858667302,0.00412465284746397,0.01286852019477036,0.00412465284746397,0.01286852019477036,0.002416054578363375,0.0068399024800598705,0.00029141599670092085,0.0016835495185498143,0.0004678906465840349,0.005572535249509375,1.1700516073612612,0.0,0.0,0.0
single|Fp2|90|0.5,single,90deg,Fp2,0.5,0.2629043789088881,4.995183199268874,0.008053289281028567,0.02557861757339053,0.008053289281028567,0.02557861757339053,0.004715600336653971,0.013626642668575868,0.000549738229146278,0.0033203198434349473,0.0009213393970187375,0.011032570175583858,1.7249438303336566,0.0,0.0,0.0
single|Fp2|90|0.855,single,90deg,Fp2,0.855,0.4492664015210538,8.536061628900022,0.013685438609237547,0.04360438812438762,0.013685438609237547,0.04360438812438762,0.008004534375311356,0.023102275895775806,0.0009210161767245375,0.005815676332982557,0.0015521918961308445,0.018504386864488298,1.3226036021662209,0.0,0.0,0.05605710068387143
single|Fp2|90|0.938,single,90deg,Fp2,0.938,0.4928504460691862,9.364158475314538,0.014986409037526505,0.047784735585575444,0.014986409037526505,0.047784735585575444,0.008773957391145747,0.02536295988115092,0.001009430631096978,0.006392582234048638,0.0017003828541644478,0.020215364578728856,1.3634266560174841,0.0,0.0,0.06913298272679667
single|Fp2|90|1.5,single,90deg,Fp2,1.5,0.7884628509783896,14.980794168589403,0.023495835247496377,0.07690320878829042,0.023495835247496377,0.07690320878829042,0.013807039243753363,0.040366437573147985,0.001550923249533206,0.010453458970070648,0.002680987679598998,0.03194852027627004,1.3051575370231128,0.0,0.0,0.1962655254666761
single|Fp2|90|2.0,single,90deg,Fp2,2.0,1.0524186446179926,19.99595424774186,0.030465674317093655,0.10114587096903176,0.030465674317093655,0.10114587096903176,0.017821865615272034,0.05355081409261725,0.001957391022135554,0.014065480085678803,0.0035032014726723015,0.04142282618370963,1.2560448153498982,0.0,0.0,0.26548796824743986
single|Fp2|135|0.25,single,135deg,Fp2,0.25,0.13157894736842102,2.499999999999999,0.003404329532635088,0.017116405160483218,0.003404329532635088,0.017116405160483218,0.001976847109899053,0.009262975563484776,0.00018511643508742535,0.0023613613479116836,0.0004420291929380371,0.005897486612720562,1.0558050445688938,0.0,0.0,0.0
single|Fp2|135|0.5,single,135deg,Fp2,0.5,0.26314471102439857,4.999749509463573,0.006820726942994843,0.034573856975167905,0.006820726942994843,0.034573856975167905,0.00396401478565764,0.018650804408965476,0.0003637049368867584,0.004786936743502039,0.0008851238247597482,0.011787484174112508,1.806749290134446,0.0,0.0,0.004638798093780707
single|Fp2|135|0.855,single,135deg,Fp2,0.855,0.4499714272113618,8.549457117015875,0.0116202688843721,0.0594404128382919,0.0116202688843721,0.0594404128382919,0.006774836624465861,0.03206284982002301,0.0006242578291916121,0.008383836416231747,0.0015108155378890376,0.020053394471733446,1.3325409993581405,0.0,0.0,0.011791929287400187
single|Fp2|135|0.938,single,135deg,Fp2,0.938,0.4937623617624219,9.381484873486016,0.01276545135674954,0.06579893911522088,0.01276545135674954,0.06579893911522088,0.00741977522828783,0.03523186585313501,0.0006816602829179863,0.009248359035640854,0.0016600952618088527,0.02198392672566385,1.2892871875957521,0.0,0.0,0.016970985447311855
single|Fp2|135|1.5,single,135deg,Fp2,1.5,0.7893114743591482,14.996918012823816,0.020185301789048496,0.10704035039630928,0.020185301789048496,0.10704035039630928,0.01175483162425096,0.056226996686192875,0.001046866007055013,0.015565594901258863,0.002649198349235715,0.03442652322920256,1.1514310492027404,0.0,0.0,0.27824897576668917
single|Fp2|135|2.0,single,135deg,Fp2,2.0,1.050882696444864,19.966771232452416,0.026630091125759283,0.14254655332701807,0.026630091125759283,0.14254655332701807,0.015524826247772208,0.07436775884198568,0.0013461170432789503,0.02131373098135374,0.0035215683979778235,0.045060193095487644,1.2816977688278937,0.0,0.0,0.5406842359065983
single|Fp2|180|0.25,single,180deg,Fp2,0.25,0.13157894736842102,2.4999999999999996,0.0032140502970237467,0.01755692003103095,0.0032140502970237467,0.01755692003103095,0.0018337382361794698,0.00997039304293606,2.0969875219411148e-05,0.0025164496797574778,0.00046809116474487433,0.0056035543000189925,0.29465440658864306,0.0,0.0,0.0
single|Fp2|180|0.5,single,180deg,Fp2,0.5,0.2631578947368423,5.0000000000000036,0.0064281182410916,0.03511383896569304,0.0064281182410916,0.03511383896569304,0.0036672142815050504,0.019899650176566724,4.468210058565637e-05,0.005064543553224575,0.0009358527706437893,0.011166094673753194,0.6402650974194056,0.0,0.0,0.013714612190463694
single|Fp2|180|0.855,single,180deg,Fp2,0.855,0.44912757317084173,8.533423890245993,0.01099517421849151,0.05932208297418164,0.01099517421849151,0.05932208297418164,0.00626769998480587,0.033395775443298914,6.48251279650755e-05,0.008721322598481587,0.0016068551154190536,0.01879943215825304,1.0148173815047623,0.0,0.0,0.037986464762039526
single|Fp2|180|0.938,single,180deg,Fp2,0.938,0.4922023710874825,9.351845050662167,0.012108723075595056,0.06532363160803956,0.012108723075595056,0.06532363160803956,0.006921573047498665,0.03646368892959653,6.699055911147155e-05,0.009612629163872415,0.0017723019913638005,0.020594162041982236,1.073435742487236,0.0,0.0,0.050669424820537594
single|Fp2|180|1.5,single,180deg,Fp2,1.5,0.7849475863782309,14.914004141186387,0.019819967334083297,0.10312902334912477,0.019819967334083297,0.10312902334912477,0.011322747670686382,0.05808729553961165,8.63975697968182e-05,0.01548868379317362,0.00288213764057043,0.03288304549609834,1.4877548953279138,0.0,0.0,0.2845033259437488
single|Fp2|180|2.0,single,180deg,Fp2,2.0,1.0364344426524357,19.692254410396277,0.026903587333123175,0.13532599591889127,0.026903587333123175,0.13532599591889127,0.015249016841707545,0.07643345300655634,8.788934118004918e-05,0.020547225762842715,0.0038791752299844814,0.0435903318886942,1.5782420580181475,0.0,0.0,0.41927421179346125
single|Fp2|225|0.25,single,225deg,Fp2,0.25,0.13157894736842105,2.5,0.004159864054278834,0.014111720283964095,0.004159864054278834,0.014111720283964095,0.0023385664267519535,0.007998828633919692,-0.00016327444232525833,0.0017588499752102622,0.0005168527099853881,0.005788020803519752,0.6744832346172772,0.0,0.0,0.0
single|Fp2|225|0.5,single,225deg,Fp2,0.5,0.2631578947368423,5.0000000000000036,0.008319710147041118,0.02822349237996747,0.008319710147041118,0.02822349237996747,0.004678489418588774,0.016062005336266016,-0.00031983983493800874,0.003493818874007417,0.0010335160399027963,0.011559298542441573,1.4842285383587517,0.0,0.0,0.0
single|Fp2|225|0.855,single,225deg,Fp2,0.855,0.4489165794426963,8.52941500941123,0.01469740359913824,0.046484871387991566,0.01469740359913824,0.046484871387991566,0.008272702231839534,0.026735205909604813,-0.0005938135157048165,0.005752471056851347,0.001788306485412422,0.01973547195790373,1.4398883118477404,0.0,0.0,0.03439536756113973
single|Fp2|225|0.938,single,225deg,Fp2,0.938,0.4923670239233394,9.35497345454345,0.016177971356261596,0.050933356650202134,0.016177971356261596,0.050933356650202134,0.009106398097600575,0.029315350554590884,-0.0006571855388267393,0.00626950337283614,0.0019670340038432654,0.02162320320780332,1.3656077061569811,0.0,0.0,0.05257937278388017
single|Fp2|225|1.5,single,225deg,Fp2,1.5,0.7866461382862411,14.94627662743858,0.02611136491627445,0.07885857274204956,0.02611136491627445,0.07885857274204956,0.014693933270821746,0.045613675061315986,-0.0011042376404998048,0.009353291954234524,0.003160960612586472,0.03436530389892557,1.1669957687412322,0.0,0.0,0.12719766884290715
single|Fp2|225|2.0,single,225deg,Fp2,2.0,1.0460920284921724,19.875748541351275,0.035256688460222174,0.10379786373305842,0.035256688460222174,0.10379786373305842,0.019930814498368338,0.0600615856690918,-0.0015276856707568608,0.012185828844285563,0.004242227938716342,0.045960465564470976,1.095285993432346,0.0,0.0,0.3056062782244642
single|Fp2|270|0.25,single,270deg,Fp2,0.25,0.1315254776881294,2.4989840760744584,0.004139638245139299,0.012723037710606578,0.004139638245139299,0.012723037710606578,0.0024185008199575572,0.0068374869889080885,-0.0002838802515742598,0.0016168476062355666,0.0004672475783548402,0.005598374852842189,1.0485500845689668,0.0,0.0,0.0
single|Fp2|270|0.5,single,270deg,Fp2,0.5,0.2630505023364974,4.997959544393451,0.00827782745179817,0.025438592193543802,0.00827782745179817,0.025438592193543802,0.004840387140919184,0.013679640144378535,-0.0005623327547616185,0.003203048810980941,0.0009338120307372799,0.011215721117639452,1.7053236316291098,0.0,0.0,0.010050331203486947
single|Fp2|270|0.855,single,270deg,Fp2,0.855,0.44887149887352945,8.52855847859706,0.013780782666759746,0.04151799412348504,0.013780782666759746,0.04151799412348504,0.008101336364518666,0.02270534260826965,-0.0009435475415907335,0.005166174239561576,0.0015527625016400273,0.018504442434935705,1.3135279494463679,0.0,0.0,0.04156489567377875
single|Fp2|270|0.938,single,270deg,Fp2,0.938,0.4923770726630295,9.35516438059756,0.015135932932661553,0.04554687265543088,0.015135932932661553,0.04554687265543088,0.008894777771527876,0.024836151789867134,-0.001034983491152925,0.005646676469441022,0.0017061496123463304,0.020357529639098808,1.2723359780341548,0.0,0.0,0.04568801133302906
single|Fp2|270|1.5,single,270deg,Fp2,1.5,0.7713095895038865,14.654882200573843,0.023813754338650656,0.0706685826770649,0.023813754338650656,0.0706685826770649,0.013983077327830617,0.03876918747308326,-0.0016242400112725834,0.008719686014468047,0.002685517669236248,0.03193689190190302,1.13665107784706,0.0,0.0,0.17692434736787777
single|Fp2|270|2.0,single,270deg,Fp2,2.0,1.013052611215931,19.24799961310269,0.03122198874145221,0.09061954703499121,0.03122198874145221,0.09061954703499121,0.018258454128333768,0.04974262584288874,-0.0020924211050445253,0.011269121949610298,0.003485048879544539,0.04125199639286964,1.7275381459437176,0.0,0.0,0.3119083199371012
single|Fp2|315|0.25,single,315deg,Fp2,0.25,0.1310767979296974,2.4904591606642503,0.0033253497729539856,0.015879564831875893,0.0033253497729539856,0.015879564831875893,0.0019359480560111374,0.008887949759658637,-0.00018725356420731983,0.0021563495997769717,0.00042519004245933356,0.005690223816570417,0.7261002240498127,0.0,0.0,0.0036897578470215385
single|Fp2|315|0.5,single,315deg,Fp2,0.5,0.26215314126886197,4.9809096841083775,0.0066521120005734215,0.031733876432707225,0.0066521120005734215,0.031733876432707225,0.003870050486575057,0.017828457437587118,-0.00036927841494866534,0.0042500461094642705,0.000849453313297166,0.011391648318935826,1.5873243474787575,0.0,0.0,0.010050331203486947
single|Fp2|315|0.855,single,315deg,Fp2,0.855,0.4469903521639907,8.492816691115824,0.011132262244803983,0.052695069588112854,0.011132262244803983,0.052695069588112854,0.006492049062872884,0.02981433598413501,-0.0006117907120293377,0.00702622170716889,0.001425632317862538,0.01904212915489532,1.536881472016905,0.0,0.0,0.04857462685109376
single|Fp2|315|0.938,single,315deg,Fp2,0.938,0.48546264289079816,9.223790214925165,0.012067438248244449,0.05666929656570921,0.012067438248244449,0.05666929656570921,0.0070288494173150135,0.03203468997800779,-0.0006633185216512031,0.007562894666899178,0.0015429655608074078,0.020600026595250488,1.4747579256339294,0.0,0.0,0.08282176320918166
